Subject Name,Condition,Number of Draws,Trials per Draw,Frequency,PLV**2: bootstrapped mean,PLV**2: bootstrapped variance,Spectrum: bootstrapped mean,Spectrum: bootstrapped variance,Noise floor PLV**2: bootstrapped mean,Noise floor PLV**2: bootstrapped variance,Noise floor Spectrum: bootstrapped mean,Noise floor Spectrum: bootstrapped variance
subj001,1,100,250,883.7890625,0.00801010085051,2.98932783534e-06,0.0830579847607,0.000292591853792,0.00512864091853,1.41054971834e-06,0.0524288786854,0.000130998424686
subj001,1,100,250,886.23046875,0.00701694257133,1.40147688063e-06,0.0731492563239,0.000133906450867,0.00510584262307,1.20754369905e-06,0.0520785754176,0.00010721166966
subj001,1,100,250,888.671875,0.00714506359263,1.63801006335e-06,0.0746856509516,0.000157335174435,0.00508197920236,1.26830992892e-06,0.0520687623737,0.000112911228898
subj001,1,100,250,891.11328125,0.00740906537806,1.83901109709e-06,0.0774995222721,0.000176095750346,0.00499439657253,1.27223455691e-06,0.051574484876,0.000125460068568
subj001,1,100,250,893.5546875,0.00798196315783,2.12687561704e-06,0.0816464041786,0.000207573281204,0.00500580181219,1.13649147756e-06,0.0513072352623,0.000107966621257
subj001,1,100,250,895.99609375,0.00861702017868,3.49280397012e-06,0.102514278572,0.000499484912961,0.00511164196777,1.82251274859e-06,0.0620859705459,0.000269122842283
subj001,1,100,250,898.4375,0.00840172322022,4.62680306463e-06,0.111176802642,0.000950354103917,0.00499435749517,2.01901344863e-06,0.0665999671952,0.000378817574492
subj001,1,100,250,900.87890625,0.00810931849614,4.20543157549e-06,0.109286903468,0.000842658281073,0.0050441694355,2.30405023299e-06,0.0672613173476,0.000407136128191
subj001,1,100,250,903.3203125,0.00783349744012,3.9367596456e-06,0.105548610837,0.000788195049751,0.00498655297818,2.07627885337e-06,0.0661979885387,0.000374195517376
subj001,1,100,250,905.76171875,0.00724990449405,2.14907805795e-06,0.0756046789648,0.000211562593333,0.00502603597542,1.1308816309e-06,0.0514082834426,0.000103110835797
subj001,1,100,250,908.203125,0.0077869986276,2.20384410242e-06,0.0797247828422,0.000216263804721,0.00513290113393,1.21571590288e-06,0.0519117188777,0.00011041770741
subj001,1,100,250,910.64453125,0.00794231881184,2.27741809128e-06,0.0798843754401,0.000200715046621,0.00519196438262,1.37352915869e-06,0.0516223131935,0.000124782167994
subj001,1,100,250,913.0859375,0.00792898830442,2.07601629219e-06,0.0800750978571,0.000192106609001,0.00528385979872,1.30685430043e-06,0.0527860312542,0.000122882162126
subj001,1,100,250,915.52734375,0.0078252470672,2.13444750441e-06,0.0799325963225,0.000201820800387,0.00526156580532,1.43100771315e-06,0.0531925845807,0.000127562343821
subj001,1,100,250,917.96875,0.00752355525948,1.73568389529e-06,0.0764645661902,0.000168536095722,0.00528819342698,1.68141811444e-06,0.0536585402477,0.000149211283698
subj001,1,100,250,920.41015625,0.00735026408467,2.04795111423e-06,0.074492814634,0.000187104434814,0.00493296069052,1.37321811569e-06,0.050363864283,0.000126619609083
subj001,1,100,250,922.8515625,0.00776549130408,2.58757918568e-06,0.0785099465751,0.000229016565115,0.00489359755133,1.11949672818e-06,0.0493677842911,0.000109807739323
subj001,1,100,250,925.29296875,0.00762948940684,2.46113889338e-06,0.0765545227373,0.000219821310636,0.00496262771362,9.78379022774e-07,0.0498383975731,9.48403476589e-05
subj001,1,100,250,927.734375,0.00744537418718,1.67772460439e-06,0.0740978415593,0.000152890608357,0.00508408647952,9.53707156778e-07,0.0505501589706,8.60783546241e-05
subj001,1,100,250,930.17578125,0.00751033863236,1.98319409843e-06,0.0735384755244,0.000182297690233,0.0052016867915,1.42665363614e-06,0.051503145975,0.000120635631968
subj001,1,100,250,932.6171875,0.00763043880169,2.72052395181e-06,0.0742940566886,0.000227053006249,0.00510199495925,1.45393458552e-06,0.0505733920857,0.000127739351713
subj001,1,100,250,935.05859375,0.00765164444331,2.22716883237e-06,0.075297085488,0.000189723526145,0.00506583096094,1.04325230941e-06,0.0497171039765,9.32885699548e-05
subj001,1,100,250,937.5,0.00764487896186,2.27407491643e-06,0.0736729887623,0.000192607364179,0.00501673357548,8.41238671627e-07,0.049259066053,7.28674767391e-05
subj001,1,100,250,939.94140625,0.00725803495302,1.66855470858e-06,0.0713829599254,0.000157793185766,0.00509488292953,1.25172749287e-06,0.0497741612437,0.000108403790547
subj001,1,100,250,942.3828125,0.00720358611546,1.84577089945e-06,0.0711459071534,0.00018817289688,0.00507103095749,1.46238209072e-06,0.0499687566887,0.000131351722002
subj001,1,100,250,944.82421875,0.00826430169386,2.51756931796e-06,0.0820903468448,0.000240780600679,0.00503033087106,1.39933556186e-06,0.0499164309239,0.000121156226465
subj001,1,100,250,947.265625,0.00823153289256,2.146784708e-06,0.0802598474245,0.000179584766739,0.0050108114496,1.29149525443e-06,0.0488657591141,0.000103319799504
subj001,1,100,250,949.70703125,0.00803760109557,2.27486532807e-06,0.0774269467815,0.000174312170365,0.00507325491287,9.36334209062e-07,0.04910706318,7.52295431859e-05
subj001,1,100,250,952.1484375,0.00730497273716,1.37167319968e-06,0.0706209351445,0.000104028855637,0.00517262432276,9.79388337108e-07,0.0495385937722,8.09566604581e-05
subj001,1,100,250,954.58984375,0.00763067484362,2.02001276174e-06,0.0739942363052,0.000155755239259,0.00524879434951,1.05450806311e-06,0.0507146451831,9.10368107331e-05
subj001,1,100,250,957.03125,0.00753157597933,2.52950483525e-06,0.0739921979101,0.000221935404782,0.00515525045877,1.16766472157e-06,0.050494269161,0.000101823467982
subj001,1,100,250,959.47265625,0.00749248884209,2.25019857285e-06,0.0729682298864,0.000201549866751,0.00504470133935,1.37027497549e-06,0.0497335890729,0.000119306200093
subj001,1,100,250,961.9140625,0.00846750010121,3.52926905113e-06,0.0815253364449,0.000306407922116,0.00496956155262,9.83395124112e-07,0.0487718885593,8.50631072558e-05
subj001,1,100,250,964.35546875,0.00772301615566,2.38836083462e-06,0.0734255131532,0.000191726298912,0.00494139090375,9.1027151875e-07,0.0478649195982,7.98790280996e-05
subj001,1,100,250,966.796875,0.00761425922303,2.3505184108e-06,0.072271004562,0.000196619109178,0.00493022029006,9.7645688698e-07,0.0469309846112,7.94440277132e-05
subj001,1,100,250,969.23828125,0.00799920848288,2.56289804316e-06,0.0756548109101,0.000205890571881,0.00500838258903,1.21954650559e-06,0.0475830681448,0.000101121292065
subj001,1,100,250,971.6796875,0.00770693219659,2.0784719995e-06,0.0736416857812,0.000176108943479,0.00506566908302,1.29566328666e-06,0.0480572149885,0.000104404354363
subj001,1,100,250,974.12109375,0.00788590585047,3.21508893164e-06,0.075257089136,0.000275018183629,0.00515658323657,1.44932128646e-06,0.0492364795555,0.000126519362445
subj001,1,100,250,976.5625,0.00762449259449,2.5655457445e-06,0.0722326293264,0.000220102062603,0.00513544895088,1.11395282639e-06,0.0490125928851,9.56124114111e-05
subj001,1,100,250,979.00390625,0.00718067274787,2.17140619706e-06,0.0685909876558,0.00019496041714,0.00496551494923,1.04572135288e-06,0.0474063380409,8.7104399535e-05
subj001,1,100,250,981.4453125,0.00694479865692,1.91269805393e-06,0.0658232258349,0.000165311092655,0.0050151007508,8.35926848405e-07,0.0477804020675,6.91127666855e-05
subj001,1,100,250,983.88671875,0.00747138118111,2.92487395953e-06,0.0699570804279,0.000226712825808,0.00499658233273,8.64085712451e-07,0.0468693708089,6.73591732716e-05
subj001,1,100,250,986.328125,0.00763806173312,2.78733124841e-06,0.071938238121,0.000242951825612,0.00491725790637,7.73469212593e-07,0.0471866597104,6.71673145555e-05
subj001,1,100,250,988.76953125,0.00749372404518,2.41334773523e-06,0.0707789226184,0.000200562280244,0.00486908687517,7.33152269704e-07,0.0462784782119,6.54987174801e-05
subj001,1,100,250,991.2109375,0.00776145911719,2.46514844495e-06,0.0728616181159,0.000194766569146,0.00490721958299,8.13896820778e-07,0.0459234657099,7.12276564407e-05
subj001,1,100,250,993.65234375,0.00751413602291,2.00294454822e-06,0.07045092846,0.00015713490887,0.00485132342433,9.54326777042e-07,0.0450222870423,8.1773685954e-05
subj001,1,100,250,996.09375,0.00804908436456,2.5432746271e-06,0.0738082190384,0.000196902304098,0.00502491136126,1.11586252744e-06,0.0459235930507,8.51585074964e-05
subj001,1,100,250,998.53515625,0.00774226396568,2.78457621085e-06,0.0710057115695,0.000205393958325,0.00516280157359,1.54546626384e-06,0.0472479394004,0.000115910161829
